date,region,latitude,longitude,elevation,temperature_c,rainfall_mm,humidity_percent,wind_speed_kmh,pressure_hpa
2023-10-13,Nakuru,-0.3031,36.08,1850,14.8,9.84,27.6,3.4,1000.6
2023-10-14,Nakuru,-0.3031,36.08,1850,14.6,5.68,39.4,2.5,1013.9
2023-10-15,Nakuru,-0.3031,36.08,1850,15.1,6.53,32.2,2.1,1005.4
2023-10-16,Nakuru,-0.3031,36.08,1850,19.3,4.02,31.4,2.8,1021.2
2023-10-17,Nakuru,-0.3031,36.08,1850,16.6,5.37,25.3,1.2,1021.4
2023-10-18,Nakuru,-0.3031,36.08,1850,19.9,6.82,16.9,5.0,990.7
2023-10-19,Nakuru,-0.3031,36.08,1850,19.1,5.62,28.6,1.5,1015.6
2023-10-20,Nakuru,-0.3031,36.08,1850,13.8,4.61,29.9,0.0,1017.6
2023-10-21,Nakuru,-0.3031,36.08,1850,16.1,4.89,32.4,2.6,1020.4
2023-10-22,Nakuru,-0.3031,36.08,1850,16.1,5.16,25.9,3.7,1023.5
2023-10-23,Nakuru,-0.3031,36.08,1850,15.0,5.46,20.2,0.4,1011.2
2023-10-24,Nakuru,-0.3031,36.08,1850,16.6,5.27,34.9,0.0,1016.4
2023-10-25,Nakuru,-0.3031,36.08,1850,19.4,5.53,32.7,0.0,998.6
2023-10-26,Nakuru,-0.3031,36.08,1850,17.6,6.77,35.9,3.6,999.2
2023-10-27,Nakuru,-0.3031,36.08,1850,16.6,7.02,39.3,1.8,1015.8
2023-10-28,Nakuru,-0.3031,36.08,1850,17.7,4.68,24.1,1.9,999.6
2023-10-29,Nakuru,-0.3031,36.08,1850,17.9,4.73,29.4,4.6,1004.5
2023-10-30,Nakuru,-0.3031,36.08,1850,14.2,7.24,29.7,2.1,1008.8
2023-10-31,Nakuru,-0.3031,36.08,1850,16.1,6.34,40.3,3.3,1008.3
2023-11-01,Nakuru,-0.3031,36.08,1850,19.2,4.48,35.0,5.0,1008.6
2023-11-02,Nakuru,-0.3031,36.08,1850,15.7,7.15,34.0,2.1,1003.6
2023-11-03,Nakuru,-0.3031,36.08,1850,14.1,4.32,30.1,0.7,1012.6
2023-11-04,Nakuru,-0.3031,36.08,1850,16.8,5.18,32.0,2.9,1006.9
2023-11-05,Nakuru,-0.3031,36.08,1850,15.8,5.96,36.6,2.2,1020.8
2023-11-06,Nakuru,-0.3031,36.08,1850,14.5,10.55,43.4,4.6,1013.1
2023-11-07,Nakuru,-0.3031,36.08,1850,20.0,4.98,34.4,3.1,1019.6
2023-11-08,Nakuru,-0.3031,36.08,1850,14.4,6.52,35.9,3.5,993.4
2023-11-09,Nakuru,-0.3031,36.08,1850,14.8,5.15,30.9,0.8,1017.5
2023-11-10,Nakuru,-0.3031,36.08,1850,14.1,7.97,31.3,1.8,1034.4
2023-11-11,Nakuru,-0.3031,36.08,1850,16.1,4.3,38.2,0.6,1019.1
2023-11-12,Nakuru,-0.3031,36.08,1850,16.1,4.34,24.2,3.0,1011.7
2023-11-13,Nakuru,-0.3031,36.08,1850,16.6,4.96,34.5,1.5,1021.0
2023-11-14,Nakuru,-0.3031,36.08,1850,16.2,6.94,37.6,0.0,997.9
2023-11-15,Nakuru,-0.3031,36.08,1850,12.4,6.38,37.3,3.9,995.2
2023-11-16,Nakuru,-0.3031,36.08,1850,16.6,4.42,31.8,2.3,1008.5
2023-11-17,Nakuru,-0.3031,36.08,1850,14.5,4.11,30.7,3.6,1031.6
2023-11-18,Nakuru,-0.3031,36.08,1850,13.9,4.56,37.1,2.6,1028.0
2023-11-19,Nakuru,-0.3031,36.08,1850,20.0,5.14,26.9,4.2,1020.6
2023-11-20,Nakuru,-0.3031,36.08,1850,17.8,5.46,34.2,5.0,1016.3
2023-11-21,Nakuru,-0.3031,36.08,1850,19.1,5.98,36.5,5.9,1009.5
2023-11-22,Nakuru,-0.3031,36.08,1850,16.2,4.1,33.0,3.8,1001.9
2023-11-23,Nakuru,-0.3031,36.08,1850,13.7,10.24,33.4,5.1,993.2
2023-11-24,Nakuru,-0.3031,36.08,1850,14.4,6.24,38.4,0.0,1015.6
2023-11-25,Nakuru,-0.3031,36.08,1850,15.5,8.31,36.6,2.2,1007.1
2023-11-26,Nakuru,-0.3031,36.08,1850,16.3,6.41,37.8,3.2,1020.9
2023-11-27,Nakuru,-0.3031,36.08,1850,18.5,4.81,38.5,2.0,1016.7
2023-11-28,Nakuru,-0.3031,36.08,1850,17.1,4.21,41.9,4.4,991.4
2023-11-29,Nakuru,-0.3031,36.08,1850,18.3,4.31,39.3,4.3,1031.4
2023-11-30,Nakuru,-0.3031,36.08,1850,14.3,5.27,46.1,2.8,989.8
2023-12-01,Nakuru,-0.3031,36.08,1850,16.2,4.11,43.1,1.8,1020.1
2023-12-02,Nakuru,-0.3031,36.08,1850,15.0,4.11,48.6,2.5,996.4
2023-12-03,Nakuru,-0.3031,36.08,1850,14.7,4.68,42.7,4.0,1005.6
2023-12-04,Nakuru,-0.3031,36.08,1850,17.5,6.7,40.8,2.5,1017.7
2023-12-05,Nakuru,-0.3031,36.08,1850,16.2,4.03,32.6,4.4,1017.5
2023-12-06,Nakuru,-0.3031,36.08,1850,16.0,7.07,38.3,4.8,1006.7
2023-12-07,Nakuru,-0.3031,36.08,1850,16.9,5.79,45.3,2.8,1009.7
2023-12-08,Nakuru,-0.3031,36.08,1850,11.4,6.24,37.6,4.3,1000.6
2023-12-09,Nakuru,-0.3031,36.08,1850,13.9,7.03,47.9,1.5,1010.6
2023-12-10,Nakuru,-0.3031,36.08,1850,14.9,4.34,38.6,5.2,1013.9
2023-12-11,Nakuru,-0.3031,36.08,1850,15.5,8.0,46.7,3.9,1014.0
2023-12-12,Nakuru,-0.3031,36.08,1850,15.2,5.88,49.9,4.8,1011.8
2023-12-13,Nakuru,-0.3031,36.08,1850,17.2,7.32,44.4,3.8,1015.4
2023-12-14,Nakuru,-0.3031,36.08,1850,18.4,5.73,44.7,2.9,1023.0
2023-12-15,Nakuru,-0.3031,36.08,1850,15.5,6.17,41.6,5.8,1009.3
2023-12-16,Nakuru,-0.3031,36.08,1850,13.7,4.55,45.9,4.9,1000.3
2023-12-17,Nakuru,-0.3031,36.08,1850,17.5,4.38,47.7,6.3,1018.4
2023-12-18,Nakuru,-0.3031,36.08,1850,19.9,4.35,55.8,2.1,1010.3
2023-12-19,Nakuru,-0.3031,36.08,1850,16.3,6.03,42.7,4.9,1006.2
2023-12-20,Nakuru,-0.3031,36.08,1850,15.7,5.96,40.2,1.8,997.8
2023-12-21,Nakuru,-0.3031,36.08,1850,15.4,6.13,50.9,4.1,1014.7
2023-12-22,Nakuru,-0.3031,36.08,1850,18.9,4.48,47.9,8.5,1025.3
2023-12-23,Nakuru,-0.3031,36.08,1850,14.2,5.22,44.4,4.1,1025.9
2023-12-24,Nakuru,-0.3031,36.08,1850,15.5,5.07,49.1,3.1,1011.0
2023-12-25,Nakuru,-0.3031,36.08,1850,16.9,4.68,45.9,4.6,1024.0
2023-12-26,Nakuru,-0.3031,36.08,1850,18.9,5.08,44.5,6.5,1022.9
2023-12-27,Nakuru,-0.3031,36.08,1850,18.0,7.77,50.8,5.4,1014.2
2023-12-28,Nakuru,-0.3031,36.08,1850,15.8,7.4,46.6,2.0,994.1
2023-12-29,Nakuru,-0.3031,36.08,1850,14.9,4.22,45.6,5.5,999.5
2023-12-30,Nakuru,-0.3031,36.08,1850,18.7,4.92,54.1,4.5,1018.7
2023-12-31,Nakuru,-0.3031,36.08,1850,17.6,5.0,50.2,4.1,1015.9
2024-01-01,Nakuru,-0.3031,36.08,1850,16.3,0.04,51.7,5.3,1004.0
2024-01-02,Nakuru,-0.3031,36.08,1850,17.5,1.0,52.7,3.1,1005.9
2024-01-03,Nakuru,-0.3031,36.08,1850,15.1,0.14,52.7,6.5,1025.1
2024-01-04,Nakuru,-0.3031,36.08,1850,17.7,0.66,52.1,1.8,1007.7
2024-01-05,Nakuru,-0.3031,36.08,1850,14.4,0.02,47.2,6.7,1007.9
2024-01-06,Nakuru,-0.3031,36.08,1850,18.5,1.39,59.2,6.4,997.1
2024-01-07,Nakuru,-0.3031,36.08,1850,14.4,0.16,51.4,5.0,1019.6
2024-01-08,Nakuru,-0.3031,36.08,1850,15.4,0.32,46.8,9.9,1025.3
2024-01-09,Nakuru,-0.3031,36.08,1850,13.1,0.2,43.5,4.2,990.1
2024-01-10,Nakuru,-0.3031,36.08,1850,15.1,0.87,54.8,3.2,1023.5
2024-01-11,Nakuru,-0.3031,36.08,1850,18.5,0.01,53.5,5.7,1026.7
2024-01-12,Nakuru,-0.3031,36.08,1850,20.2,0.37,59.0,6.4,1029.3
2024-01-13,Nakuru,-0.3031,36.08,1850,17.2,1.04,39.4,5.9,1008.0
2024-01-14,Nakuru,-0.3031,36.08,1850,19.8,0.05,49.0,8.0,1014.8
2024-01-15,Nakuru,-0.3031,36.08,1850,15.6,0.02,55.1,4.5,1014.8
2024-01-16,Nakuru,-0.3031,36.08,1850,17.1,0.14,51.8,5.6,998.6
2024-01-17,Nakuru,-0.3031,36.08,1850,15.6,0.43,52.2,5.0,1010.7
2024-01-18,Nakuru,-0.3031,36.08,1850,19.1,0.14,64.7,7.0,1014.0
2024-01-19,Nakuru,-0.3031,36.08,1850,17.6,0.06,59.4,5.1,1012.6
2024-01-20,Nakuru,-0.3031,36.08,1850,19.2,0.38,55.9,3.6,1014.8
2024-01-21,Nakuru,-0.3031,36.08,1850,15.1,0.51,52.5,4.4,1021.4
2024-01-22,Nakuru,-0.3031,36.08,1850,13.5,0.39,58.9,6.2,1000.5
2024-01-23,Nakuru,-0.3031,36.08,1850,18.8,0.55,58.5,6.0,999.6
2024-01-24,Nakuru,-0.3031,36.08,1850,15.5,0.48,65.5,7.1,1007.3
2024-01-25,Nakuru,-0.3031,36.08,1850,17.3,0.95,61.3,5.8,1009.6
2024-01-26,Nakuru,-0.3031,36.08,1850,13.3,0.58,54.9,4.6,1014.3
2024-01-27,Nakuru,-0.3031,36.08,1850,18.2,1.16,61.1,3.6,1014.9
2024-01-28,Nakuru,-0.3031,36.08,1850,18.1,0.31,71.0,9.3,1000.5
2024-01-29,Nakuru,-0.3031,36.08,1850,15.9,1.02,61.3,7.6,1034.8
2024-01-30,Nakuru,-0.3031,36.08,1850,16.7,1.51,62.2,4.6,1004.0
2024-01-31,Nakuru,-0.3031,36.08,1850,17.0,1.07,65.3,7.7,993.6
2024-02-01,Nakuru,-0.3031,36.08,1850,19.7,0.11,56.0,6.1,1021.0
2024-02-02,Nakuru,-0.3031,36.08,1850,17.3,2.23,60.6,6.2,1026.3
2024-02-03,Nakuru,-0.3031,36.08,1850,15.1,0.4,62.0,5.5,993.8
2024-02-04,Nakuru,-0.3031,36.08,1850,17.8,1.1,63.7,11.9,1024.0
2024-02-05,Nakuru,-0.3031,36.08,1850,18.8,0.3,70.2,5.2,1021.8
2024-02-06,Nakuru,-0.3031,36.08,1850,19.0,0.57,65.2,3.8,1014.2
2024-02-07,Nakuru,-0.3031,36.08,1850,21.4,0.01,66.0,9.0,1008.7
2024-02-08,Nakuru,-0.3031,36.08,1850,21.2,0.16,70.2,9.3,1018.7
2024-02-09,Nakuru,-0.3031,36.08,1850,16.1,0.05,60.8,10.9,1013.6
2024-02-10,Nakuru,-0.3031,36.08,1850,18.0,0.5,57.1,6.0,1005.8
2024-02-11,Nakuru,-0.3031,36.08,1850,21.6,0.61,66.8,8.2,1029.5
2024-02-12,Nakuru,-0.3031,36.08,1850,19.4,0.95,65.3,7.1,1013.1
2024-02-13,Nakuru,-0.3031,36.08,1850,19.7,1.02,66.0,6.6,1023.2
2024-02-14,Nakuru,-0.3031,36.08,1850,19.0,0.11,67.5,5.3,1023.4
2024-02-15,Nakuru,-0.3031,36.08,1850,17.7,0.02,61.7,7.0,1028.9
2024-02-16,Nakuru,-0.3031,36.08,1850,18.8,1.11,66.3,6.6,1005.4
2024-02-17,Nakuru,-0.3031,36.08,1850,16.6,0.97,62.1,6.4,1013.9
2024-02-18,Nakuru,-0.3031,36.08,1850,19.7,2.73,71.2,9.6,1026.2
2024-02-19,Nakuru,-0.3031,36.08,1850,15.2,0.47,72.1,7.9,997.5
2024-02-20,Nakuru,-0.3031,36.08,1850,20.9,0.22,64.1,6.7,1022.7
2024-02-21,Nakuru,-0.3031,36.08,1850,15.8,0.99,68.7,8.1,1017.2
2024-02-22,Nakuru,-0.3031,36.08,1850,16.4,0.61,70.8,7.6,1016.6
2024-02-23,Nakuru,-0.3031,36.08,1850,19.1,1.12,66.8,9.1,1018.7
2024-02-24,Nakuru,-0.3031,36.08,1850,19.0,0.7,75.5,7.2,1020.0
2024-02-25,Nakuru,-0.3031,36.08,1850,19.4,1.13,64.7,9.1,1002.3
2024-02-26,Nakuru,-0.3031,36.08,1850,15.8,0.2,68.6,7.6,1005.2
2024-02-27,Nakuru,-0.3031,36.08,1850,15.9,2.11,64.7,7.7,1026.3
2024-02-28,Nakuru,-0.3031,36.08,1850,16.7,0.63,67.5,6.0,1013.9
2024-02-29,Nakuru,-0.3031,36.08,1850,18.6,0.1,68.0,6.3,1013.2
2024-03-01,Nakuru,-0.3031,36.08,1850,18.9,4.08,65.9,7.5,1017.6
2024-03-02,Nakuru,-0.3031,36.08,1850,18.9,4.09,72.3,5.4,1014.6
2024-03-03,Nakuru,-0.3031,36.08,1850,21.2,10.24,69.3,12.4,1033.3
2024-03-04,Nakuru,-0.3031,36.08,1850,19.6,7.16,70.7,8.9,1019.3
2024-03-05,Nakuru,-0.3031,36.08,1850,18.3,6.78,71.4,8.6,1005.6
2024-03-06,Nakuru,-0.3031,36.08,1850,20.9,4.2,72.8,8.0,1014.1
2024-03-07,Nakuru,-0.3031,36.08,1850,20.5,5.49,65.6,8.6,1003.8
2024-03-08,Nakuru,-0.3031,36.08,1850,19.0,7.15,70.6,8.1,1004.7
2024-03-09,Nakuru,-0.3031,36.08,1850,19.2,5.7,70.3,11.6,999.7
2024-03-10,Nakuru,-0.3031,36.08,1850,17.0,4.59,66.3,7.0,1008.6
2024-03-11,Nakuru,-0.3031,36.08,1850,18.9,4.2,66.9,11.4,1016.4
2024-03-12,Nakuru,-0.3031,36.08,1850,21.9,5.16,79.2,9.4,1015.6
2024-03-13,Nakuru,-0.3031,36.08,1850,19.0,5.69,69.9,2.5,1026.5
2024-03-14,Nakuru,-0.3031,36.08,1850,23.9,4.08,72.8,10.6,1012.2
2024-03-15,Nakuru,-0.3031,36.08,1850,18.8,6.98,69.5,9.0,991.2
2024-03-16,Nakuru,-0.3031,36.08,1850,23.5,6.19,72.7,8.8,1009.0
2024-03-17,Nakuru,-0.3031,36.08,1850,19.8,4.28,74.9,4.7,1025.3
2024-03-18,Nakuru,-0.3031,36.08,1850,18.7,4.61,75.1,8.5,1022.7
2024-03-19,Nakuru,-0.3031,36.08,1850,21.0,6.79,66.8,9.1,1011.4
2024-03-20,Nakuru,-0.3031,36.08,1850,22.1,5.46,61.9,8.7,1009.1
2024-03-21,Nakuru,-0.3031,36.08,1850,20.9,6.5,64.9,9.8,1008.5
2024-03-22,Nakuru,-0.3031,36.08,1850,17.2,4.79,77.3,8.6,1004.8
2024-03-23,Nakuru,-0.3031,36.08,1850,17.8,9.99,64.4,9.2,1009.3
2024-03-24,Nakuru,-0.3031,36.08,1850,19.5,13.56,63.9,11.4,1002.5
2024-03-25,Nakuru,-0.3031,36.08,1850,18.7,5.82,62.6,7.9,1014.1
2024-03-26,Nakuru,-0.3031,36.08,1850,19.5,4.13,65.8,5.9,1014.8
2024-03-27,Nakuru,-0.3031,36.08,1850,18.0,9.49,70.2,6.8,1010.2
2024-03-28,Nakuru,-0.3031,36.08,1850,20.2,7.43,75.7,8.0,993.2
2024-03-29,Nakuru,-0.3031,36.08,1850,24.8,5.03,60.7,12.0,1012.6
2024-03-30,Nakuru,-0.3031,36.08,1850,24.4,6.51,66.0,7.6,1029.5
2024-03-31,Nakuru,-0.3031,36.08,1850,21.5,5.49,73.4,12.0,1021.5
2024-04-01,Nakuru,-0.3031,36.08,1850,25.1,6.8,64.5,9.6,1025.9
2024-04-02,Nakuru,-0.3031,36.08,1850,26.1,6.62,65.3,6.6,997.6
2024-04-03,Nakuru,-0.3031,36.08,1850,19.0,4.55,78.2,4.4,1004.5
2024-04-04,Nakuru,-0.3031,36.08,1850,19.0,5.01,70.4,9.7,1021.9
2024-04-05,Nakuru,-0.3031,36.08,1850,20.8,4.92,77.6,7.2,1016.8
2024-04-06,Nakuru,-0.3031,36.08,1850,22.3,4.67,71.6,8.1,998.8
2024-04-07,Nakuru,-0.3031,36.08,1850,22.0,4.56,68.3,9.4,1009.7
2024-04-08,Nakuru,-0.3031,36.08,1850,21.8,4.47,68.7,7.4,1018.9
2024-04-09,Nakuru,-0.3031,36.08,1850,21.0,4.92,61.6,6.8,1002.0
2024-04-10,Nakuru,-0.3031,36.08,1850,22.9,7.44,72.4,5.5,1010.3
2024-04-11,Nakuru,-0.3031,36.08,1850,21.6,7.15,68.3,10.0,1012.6
2024-04-12,Nakuru,-0.3031,36.08,1850,19.4,4.16,70.8,9.1,1006.9
2024-04-13,Nakuru,-0.3031,36.08,1850,20.9,11.36,72.3,6.8,1019.5
2024-04-14,Nakuru,-0.3031,36.08,1850,22.0,7.78,69.7,5.1,1003.0
2024-04-15,Nakuru,-0.3031,36.08,1850,21.8,4.36,75.9,10.3,1000.4
2024-04-16,Nakuru,-0.3031,36.08,1850,22.4,6.48,65.2,6.5,997.8
2024-04-17,Nakuru,-0.3031,36.08,1850,21.6,4.48,76.6,10.7,1017.7
2024-04-18,Nakuru,-0.3031,36.08,1850,16.3,12.07,63.7,7.3,1006.7
2024-04-19,Nakuru,-0.3031,36.08,1850,22.4,5.65,74.9,7.4,1006.8
2024-04-20,Nakuru,-0.3031,36.08,1850,19.5,4.1,72.6,7.2,1003.4
2024-04-21,Nakuru,-0.3031,36.08,1850,20.6,5.18,63.6,6.1,1020.5
2024-04-22,Nakuru,-0.3031,36.08,1850,24.3,12.59,68.1,3.8,1030.0
2024-04-23,Nakuru,-0.3031,36.08,1850,21.1,4.36,80.0,8.6,1012.7
2024-04-24,Nakuru,-0.3031,36.08,1850,18.9,9.88,72.8,4.7,997.7
2024-04-25,Nakuru,-0.3031,36.08,1850,24.0,4.69,78.0,3.7,1009.0
2024-04-26,Nakuru,-0.3031,36.08,1850,20.5,6.77,69.9,6.7,1004.4
2024-04-27,Nakuru,-0.3031,36.08,1850,24.5,5.62,70.2,10.2,1017.5
2024-04-28,Nakuru,-0.3031,36.08,1850,23.3,5.84,69.1,6.9,1017.1
2024-04-29,Nakuru,-0.3031,36.08,1850,20.9,7.82,59.4,11.5,1002.0
2024-04-30,Nakuru,-0.3031,36.08,1850,24.2,4.45,65.3,10.7,1031.3
2024-05-01,Nakuru,-0.3031,36.08,1850,25.0,4.06,63.5,6.7,1022.9
2024-05-02,Nakuru,-0.3031,36.08,1850,20.4,4.42,72.0,10.1,1008.3
2024-05-03,Nakuru,-0.3031,36.08,1850,20.2,9.56,74.9,4.0,1002.3
2024-05-04,Nakuru,-0.3031,36.08,1850,20.4,5.24,65.4,7.4,1024.4
2024-05-05,Nakuru,-0.3031,36.08,1850,18.4,4.36,65.9,8.2,998.5
2024-05-06,Nakuru,-0.3031,36.08,1850,19.0,5.02,68.6,10.5,1017.0
2024-05-07,Nakuru,-0.3031,36.08,1850,19.5,6.62,61.6,9.7,1013.4
2024-05-08,Nakuru,-0.3031,36.08,1850,23.1,4.35,62.4,4.1,1019.4
2024-05-09,Nakuru,-0.3031,36.08,1850,22.3,5.41,61.6,12.5,1009.1
2024-05-10,Nakuru,-0.3031,36.08,1850,24.8,4.28,60.0,8.6,1029.6
2024-05-11,Nakuru,-0.3031,36.08,1850,19.7,4.65,65.1,5.3,1005.3
2024-05-12,Nakuru,-0.3031,36.08,1850,19.0,8.84,66.2,12.2,1010.8
2024-05-13,Nakuru,-0.3031,36.08,1850,21.7,4.1,64.8,6.7,1028.4
2024-05-14,Nakuru,-0.3031,36.08,1850,25.8,5.29,63.5,7.3,1011.7
2024-05-15,Nakuru,-0.3031,36.08,1850,21.8,7.96,60.9,7.9,1006.4
2024-05-16,Nakuru,-0.3031,36.08,1850,19.5,9.22,67.9,9.4,1031.9
2024-05-17,Nakuru,-0.3031,36.08,1850,18.5,5.51,61.1,9.1,1009.3
2024-05-18,Nakuru,-0.3031,36.08,1850,21.9,7.62,61.2,7.3,1007.2
2024-05-19,Nakuru,-0.3031,36.08,1850,22.2,5.92,63.0,8.6,1014.2
2024-05-20,Nakuru,-0.3031,36.08,1850,22.5,5.57,55.8,8.3,1016.4
2024-05-21,Nakuru,-0.3031,36.08,1850,21.8,7.26,64.7,7.7,1013.6
2024-05-22,Nakuru,-0.3031,36.08,1850,21.3,5.15,61.5,6.8,1003.8
2024-05-23,Nakuru,-0.3031,36.08,1850,21.4,4.19,53.7,4.7,1013.5
2024-05-24,Nakuru,-0.3031,36.08,1850,21.2,8.15,58.9,3.0,1008.9
2024-05-25,Nakuru,-0.3031,36.08,1850,21.6,4.02,63.4,5.9,1017.0
2024-05-26,Nakuru,-0.3031,36.08,1850,21.7,4.14,56.5,7.3,1017.7
2024-05-27,Nakuru,-0.3031,36.08,1850,23.7,6.51,52.8,5.5,1027.3
2024-05-28,Nakuru,-0.3031,36.08,1850,23.0,5.11,62.6,4.3,1020.2
2024-05-29,Nakuru,-0.3031,36.08,1850,22.7,5.31,68.2,7.6,1031.5
2024-05-30,Nakuru,-0.3031,36.08,1850,22.8,7.22,62.3,3.9,1024.4
2024-05-31,Nakuru,-0.3031,36.08,1850,19.0,5.35,62.5,7.6,1011.8
2024-06-01,Nakuru,-0.3031,36.08,1850,15.1,0.95,51.8,4.0,1008.5
2024-06-02,Nakuru,-0.3031,36.08,1850,22.2,0.03,60.2,6.0,1024.0
2024-06-03,Nakuru,-0.3031,36.08,1850,20.5,0.04,53.7,7.6,1005.1
2024-06-04,Nakuru,-0.3031,36.08,1850,23.8,0.11,62.5,6.2,1007.1
2024-06-05,Nakuru,-0.3031,36.08,1850,24.0,0.46,55.2,3.9,995.8
2024-06-06,Nakuru,-0.3031,36.08,1850,22.1,0.02,53.2,3.8,1011.5
2024-06-07,Nakuru,-0.3031,36.08,1850,22.4,0.89,54.5,5.0,1028.1
2024-06-08,Nakuru,-0.3031,36.08,1850,21.7,0.14,59.2,6.4,997.0
2024-06-09,Nakuru,-0.3031,36.08,1850,20.3,1.12,58.8,6.6,1013.2
2024-06-10,Nakuru,-0.3031,36.08,1850,21.5,0.09,65.2,4.0,1014.1
2024-06-11,Nakuru,-0.3031,36.08,1850,21.2,1.2,57.9,4.0,1005.9
2024-06-12,Nakuru,-0.3031,36.08,1850,23.7,0.45,51.1,2.9,1001.6
2024-06-13,Nakuru,-0.3031,36.08,1850,22.0,0.12,61.6,7.5,1017.7
2024-06-14,Nakuru,-0.3031,36.08,1850,22.8,0.18,58.8,5.8,995.5
2024-06-15,Nakuru,-0.3031,36.08,1850,21.2,0.26,52.4,8.4,1022.0
2024-06-16,Nakuru,-0.3031,36.08,1850,21.7,0.46,62.6,5.7,1016.5
2024-06-17,Nakuru,-0.3031,36.08,1850,22.6,1.01,49.5,9.6,1013.2
2024-06-18,Nakuru,-0.3031,36.08,1850,16.2,0.02,56.2,5.5,1000.0
2024-06-19,Nakuru,-0.3031,36.08,1850,23.5,0.07,52.3,7.4,1029.8
2024-06-20,Nakuru,-0.3031,36.08,1850,19.2,0.44,55.6,7.0,1023.8
2024-06-21,Nakuru,-0.3031,36.08,1850,19.4,1.23,52.5,7.5,1013.7
2024-06-22,Nakuru,-0.3031,36.08,1850,18.2,0.22,51.1,9.1,999.9
2024-06-23,Nakuru,-0.3031,36.08,1850,19.7,0.12,56.5,4.5,1003.0
2024-06-24,Nakuru,-0.3031,36.08,1850,26.9,1.17,48.7,3.7,995.8
2024-06-25,Nakuru,-0.3031,36.08,1850,18.4,1.14,43.9,6.1,1017.6
2024-06-26,Nakuru,-0.3031,36.08,1850,22.0,0.54,48.1,7.6,1022.6
2024-06-27,Nakuru,-0.3031,36.08,1850,21.6,0.19,54.8,4.9,1004.9
2024-06-28,Nakuru,-0.3031,36.08,1850,19.0,0.08,55.8,4.0,1008.4
2024-06-29,Nakuru,-0.3031,36.08,1850,21.5,0.57,51.9,6.3,1013.6
2024-06-30,Nakuru,-0.3031,36.08,1850,20.1,0.01,43.0,1.3,1000.1
2024-07-01,Nakuru,-0.3031,36.08,1850,20.6,1.08,52.1,3.9,1017.2
2024-07-02,Nakuru,-0.3031,36.08,1850,21.1,0.54,51.4,4.4,1005.0
2024-07-03,Nakuru,-0.3031,36.08,1850,22.2,0.07,53.8,4.5,1027.1
2024-07-04,Nakuru,-0.3031,36.08,1850,22.2,0.13,53.1,3.1,1014.5
2024-07-05,Nakuru,-0.3031,36.08,1850,21.0,1.67,48.5,6.6,1011.3
2024-07-06,Nakuru,-0.3031,36.08,1850,21.3,0.46,51.0,4.9,1028.3
2024-07-07,Nakuru,-0.3031,36.08,1850,18.4,0.47,43.5,7.6,986.5
2024-07-08,Nakuru,-0.3031,36.08,1850,21.8,0.65,39.8,5.4,1025.8
2024-07-09,Nakuru,-0.3031,36.08,1850,19.3,0.08,49.7,5.3,1009.7
2024-07-10,Nakuru,-0.3031,36.08,1850,17.1,0.86,57.6,2.3,1004.8
2024-07-11,Nakuru,-0.3031,36.08,1850,24.4,0.64,53.8,5.0,1012.4
2024-07-12,Nakuru,-0.3031,36.08,1850,21.2,0.06,44.8,3.0,1034.6
2024-07-13,Nakuru,-0.3031,36.08,1850,19.3,1.87,40.5,4.7,1003.9
2024-07-14,Nakuru,-0.3031,36.08,1850,18.0,1.31,45.1,4.8,1002.7
2024-07-15,Nakuru,-0.3031,36.08,1850,18.8,0.14,36.3,5.3,1022.2
2024-07-16,Nakuru,-0.3031,36.08,1850,21.6,0.38,47.2,6.1,1014.6
2024-07-17,Nakuru,-0.3031,36.08,1850,18.7,0.91,46.5,5.2,1017.8
2024-07-18,Nakuru,-0.3031,36.08,1850,22.7,0.5,46.4,1.6,1003.0
2024-07-19,Nakuru,-0.3031,36.08,1850,20.3,0.09,39.9,8.0,1023.7
2024-07-20,Nakuru,-0.3031,36.08,1850,17.8,0.34,42.4,3.8,1023.4
2024-07-21,Nakuru,-0.3031,36.08,1850,22.5,0.58,35.8,3.6,1010.3
2024-07-22,Nakuru,-0.3031,36.08,1850,15.5,0.23,42.3,0.4,1008.4
2024-07-23,Nakuru,-0.3031,36.08,1850,22.4,0.43,39.1,3.6,1015.6
2024-07-24,Nakuru,-0.3031,36.08,1850,24.9,1.15,32.6,0.6,1016.8
2024-07-25,Nakuru,-0.3031,36.08,1850,18.7,1.08,42.1,7.6,1021.4
2024-07-26,Nakuru,-0.3031,36.08,1850,20.4,0.45,34.6,5.8,1016.6
2024-07-27,Nakuru,-0.3031,36.08,1850,20.4,1.34,49.0,3.4,990.6
2024-07-28,Nakuru,-0.3031,36.08,1850,18.2,0.27,50.8,4.2,1004.6
2024-07-29,Nakuru,-0.3031,36.08,1850,19.0,0.12,39.1,2.0,1017.2
2024-07-30,Nakuru,-0.3031,36.08,1850,22.6,0.0,31.8,2.6,1020.3
2024-07-31,Nakuru,-0.3031,36.08,1850,19.6,0.24,39.9,5.8,1015.3
2024-08-01,Nakuru,-0.3031,36.08,1850,18.2,1.22,45.4,3.5,988.5
2024-08-02,Nakuru,-0.3031,36.08,1850,18.2,0.55,40.3,5.4,1015.1
2024-08-03,Nakuru,-0.3031,36.08,1850,16.9,0.39,35.5,4.6,1031.3
2024-08-04,Nakuru,-0.3031,36.08,1850,18.6,0.04,34.3,4.4,1016.4
